event_id,user_id,venue_id,city,country,event_photo,photo_gallery,video_gallery,start_time,end_time,cash_prize,event_type,prize_type,is_cash_prize_available,unlock_fee,unlock_fee_type,description,where_to_find_me,admission_cost,lat,lon,inserted_at,venue_name,venue_address,event_title,participant_nbr,min_scan_nbr,start_time_hours,timezone,start_time_period,duration,input_start_date,is_women_only,is_approval_required,website_link,whatsapp_number,weekly_schedule_frequency,event_image
7504,0.0,1049,0,,https://external-content.duckduckgo.com/iu/?u=https%3A%2F%2Ftse2.mm.bing.net%2Fth%3Fid%3DOIP.Z1lrBNU5iNyYILvgygbKRgHaEU%26pid%3D,,,2021-12-23 14:00:00,2021-12-23 10:00:00,20.0,,,0.0,0.0,0.0,,,0.00,44.2253,-76.4951,2023-06-26 01:09:50,Queen's University,"99 University Ave, Kingston, ON K7L 3N6, Canada",Queen's University - Campus Scavenger Hunt,0.0,5.0,0.0,4,,0.0,0000-00-00,1.0,0.0,,0,0,
7505,0.0,1050,0,,https://external-content.duckduckgo.com/iu/?u=https%3A%2F%2Ftse3.mm.bing.net%2Fth%3Fid%3DOIP.Nvq98RK-hZ0IfcJOttKC3wHaFj%26pid%3D,,,2021-12-24 00:00:00,2021-12-23 20:00:00,20.0,,,0.0,0.0,0.0,,,0.00,37.5572,127.045,2023-06-26 01:09:50,Hanyang University,"222 Wangsimni-ro, Seongdong-gu, Seoul, South Korea",Hanyang University - Campus Scavenger Hunt,0.0,5.0,0.0,4,,0.0,0000-00-00,1.0,0.0,,0,0,
7506,0.0,1051,0,,https://external-content.duckduckgo.com/iu/?u=https%3A%2F%2Ftse4.mm.bing.net%2Fth%3Fid%3DOIP.KLmMZXC9kb5P9TPi0RjgCAHaFj%26pid%3D,,,2021-12-24 09:00:00,2021-12-24 05:00:00,20.0,,,0.0,0.0,0.0,,,0.00,41.1465,-8.6157,2023-06-26 01:09:50,University of Porto,"Praça de Gomes Teixeira, 4099-002 Porto, Portugal",University of Porto - Campus Scavenger Hunt,0.0,5.0,0.0,4,,0.0,0000-00-00,1.0,0.0,,0,0,
7507,0.0,1052,0,,https://external-content.duckduckgo.com/iu/?u=https%3A%2F%2Ftse4.mm.bing.net%2Fth%3Fid%3DOIP.HGh5eKfnf0RY-pm_RgC-DAHaFj%26pid%3D,,,2021-12-24 08:00:00,2021-12-24 04:00:00,20.0,,,0.0,0.0,0.0,,,0.00,48.4234,9.95521,2023-06-26 01:09:50,Ulm University,"Helmholtzstraße 16, 89081 Ulm, Germany",Ulm University - Campus Scavenger Hunt,0.0,5.0,0.0,4,,0.0,0000-00-00,1.0,0.0,,0,0,
7508,0.0,1053,0,,https://external-content.duckduckgo.com/iu/?u=https%3A%2F%2Ftse4.mm.bing.net%2Fth%3Fid%3DOIP.9TU7NYOJ-kgQZK8BnUvNywHaEp%26pid%3D,,,2021-12-24 01:00:00,2021-12-23 21:00:00,20.0,,,0.0,0.0,0.0,,,0.00,39.9114,116.415,2023-06-26 01:09:50,Chinese Academy of Medical Sciences & Peking Union Medical Colle,"China, Bei Jing Shi, Dong Cheng Qu, 东单三条9号 邮政编码: 100006",Chinese Academy of Medical Sciences & Peking Union Medical Colle,0.0,5.0,0.0,4,,0.0,0000-00-00,1.0,0.0,,0,0,
7509,0.0,1054,0,,https://external-content.duckduckgo.com/iu/?u=https%3A%2F%2Ftse4.mm.bing.net%2Fth%3Fid%3DOIP.hJqczZ3sBpusgJnTLgKEdAHaFc%26pid%3D,,,2021-12-24 08:00:00,2021-12-24 04:00:00,20.0,,,0.0,0.0,0.0,,,0.00,50.9294,11.5897,2023-06-26 01:09:50,Friedrich Schiller University Jena,"Fürstengraben 1, 07743 Jena, Germany",Friedrich Schiller University Jena - Campus Scavenger Hunt,0.0,5.0,0.0,4,,0.0,0000-00-00,1.0,0.0,,0,0,
7510,0.0,1055,0,,https://external-content.duckduckgo.com/iu/?u=https%3A%2F%2Ftse4.mm.bing.net%2Fth%3Fid%3DOIP.rOj_utQCjLJhLR4nb6DB0AHaE1%26pid%3D,,,2021-12-24 08:00:00,2021-12-24 04:00:00,20.0,,,0.0,0.0,0.0,,,0.00,63.8202,20.3054,2023-06-26 01:09:50,Umeå University,"UNIVERSITETSTORGET 4, 901 87 Umeå, Sweden",Umeå University - Campus Scavenger Hunt,0.0,5.0,0.0,4,,0.0,0000-00-00,1.0,0.0,,0,0,
7511,0.0,1056,0,,https://external-content.duckduckgo.com/iu/?u=https%3A%2F%2Ftse2.mm.bing.net%2Fth%3Fid%3DOIP.jbom_e_kjb5D7Bs5vFdVwwHaFj%26pid%3D,,,2021-12-24 01:00:00,2021-12-23 21:00:00,20.0,,,0.0,0.0,0.0,,,0.00,39.962,116.366,2023-06-26 01:09:50,Beijing Normal University,"19 Xinwai Ave, Beitaipingzhuang, Hai Dian Qu, Bei Jing Shi, Chin",Beijing Normal University - Campus Scavenger Hunt,0.0,5.0,0.0,4,,0.0,0000-00-00,1.0,0.0,,0,0,
7512,0.0,1057,0,,https://external-content.duckduckgo.com/iu/?u=https%3A%2F%2Ftse2.mm.bing.net%2Fth%3Fid%3DOIP.Z_Cv_P5yVy8eKX86IehBUwHaE3%26pid%3D,,,2021-12-24 08:00:00,2021-12-24 04:00:00,20.0,,,0.0,0.0,0.0,,,0.00,37.1935,-3.59663,2023-06-26 01:09:50,University of Granada,"Campus Universitario de Cartuja, Calle Prof. Vicente Callao, 3, ",University of Granada - Campus Scavenger Hunt,0.0,5.0,0.0,4,,0.0,0000-00-00,1.0,0.0,,0,0,
7513,0.0,1058,0,,https://external-content.duckduckgo.com/iu/?u=https%3A%2F%2Ftse3.mm.bing.net%2Fth%3Fid%3DOIP.jznpQanMjBGOgTsYkhDf5AHaFX%26pid%3D,,,2021-12-24 08:00:00,2021-12-24 04:00:00,20.0,,,0.0,0.0,0.0,,,0.00,45.4781,9.22726,2023-06-26 01:09:50,Polytechnic University of Milan,"Piazza Leonardo da Vinci, 32, 20133 Milano MI, Italy",Polytechnic University of Milan - Campus Scavenger Hunt,0.0,5.0,0.0,4,,0.0,0000-00-00,1.0,0.0,,0,0,
7514,0.0,1059,0,,https://external-content.duckduckgo.com/iu/?u=https%3A%2F%2Ftse4.mm.bing.net%2Fth%3Fid%3DOIP.uxDKMAhFHALRnx5NyCppyQHaDx%26pid%3D,,,2021-12-23 13:00:00,2021-12-23 09:00:00,20.0,,,0.0,0.0,0.0,,,0.00,44.6366,-63.5917,2023-06-26 01:09:50,Dalhousie University,"6299 South St, Halifax, NS B3H 4R2, Canada",Dalhousie University - Campus Scavenger Hunt,0.0,5.0,0.0,4,,0.0,0000-00-00,1.0,0.0,,0,0,
7515,0.0,1060,0,,https://external-content.duckduckgo.com/iu/?u=https%3A%2F%2Ftse3.mm.bing.net%2Fth%3Fid%3DOIP.hicVtHcjD86gxzOCYqSOzwHaDZ%26pid%3D,,,2021-12-24 01:00:00,2021-12-23 21:00:00,20.0,,,0.0,0.0,0.0,,,0.00,22.9989,120.217,2023-06-26 01:09:50,National Cheng Kung University,"No. 1號, Dasyue Rd, East District, Tainan City, Taiwan 701",National Cheng Kung University - Campus Scavenger Hunt,0.0,5.0,0.0,4,,0.0,0000-00-00,1.0,0.0,,0,0,
7516,0.0,1061,0,,https://external-content.duckduckgo.com/iu/?u=https%3A%2F%2Ftse3.mm.bing.net%2Fth%3Fid%3DOIP.PzySeT2cXUuk3LDLtNULmAHaEK%26pid%3D,,,2021-12-24 08:00:00,2021-12-24 04:00:00,20.0,,,0.0,0.0,0.0,,,0.00,51.1913,6.79409,2023-06-26 01:09:50,University of Düsseldorf,"Universitätsstraße 1, 40225 Düsseldorf, Germany",University of Düsseldorf - Campus Scavenger Hunt,0.0,5.0,0.0,4,,0.0,0000-00-00,1.0,0.0,,0,0,
7517,0.0,1062,0,,https://external-content.duckduckgo.com/iu/?u=https%3A%2F%2Ftse3.mm.bing.net%2Fth%3Fid%3DOIP.7o1q9I7yea4qT-6Z74vJQwHaE5%26pid%3D,,,2021-12-24 08:00:00,2021-12-24 04:00:00,20.0,,,0.0,0.0,0.0,,,0.00,51.4486,5.49072,2023-06-26 01:09:50,Eindhoven University of Technology,"5612 AZ Eindhoven, Netherlands",Eindhoven University of Technology - Campus Scavenger Hunt,0.0,5.0,0.0,4,,0.0,0000-00-00,1.0,0.0,,0,0,
7518,0.0,1063,0,,https://external-content.duckduckgo.com/iu/?u=https%3A%2F%2Ftse4.mm.bing.net%2Fth%3Fid%3DOIP.89_RUOW5iiqmimNfvfI05gHaE8%26pid%3D,,,2021-12-24 01:00:00,2021-12-23 21:00:00,20.0,,,0.0,0.0,0.0,,,0.00,28.1789,112.944,2023-06-26 01:09:50,Hunan University,"2 Lushan S Rd, Yue Lu Qu, Chang Sha Shi, Hu Nan Sheng, China, 41",Hunan University - Campus Scavenger Hunt,0.0,5.0,0.0,4,,0.0,0000-00-00,1.0,0.0,,0,0,
7519,0.0,1064,0,,https://external-content.duckduckgo.com/iu/?u=https%3A%2F%2Ftse3.mm.bing.net%2Fth%3Fid%3DOIP.D6OQ9oKgpkgR0xEaWIsadQHaFj%26pid%3D,,,2021-12-24 07:00:00,2021-12-24 03:00:00,20.0,,,0.0,0.0,0.0,,,0.00,60.1867,24.8277,2023-06-26 01:09:50,Aalto University,"02150 Espoo, Finland",Aalto University - Campus Scavenger Hunt,0.0,5.0,0.0,4,,0.0,0000-00-00,1.0,0.0,,0,0,
7520,0.0,1065,0,,https://external-content.duckduckgo.com/iu/?u=https%3A%2F%2Ftse4.mm.bing.net%2Fth%3Fid%3DOIP.CNwOosiL_xHRTnYJKAkG2AHaD5%26pid%3D,,,2021-12-24 08:00:00,2021-12-24 04:00:00,20.0,,,0.0,0.0,0.0,,,0.00,52.3816,9.80967,2023-06-26 01:09:50,Hannover Medical School,"L384, 30625 Hannover, Germany",Hannover Medical School - Campus Scavenger Hunt,0.0,5.0,0.0,4,,0.0,0000-00-00,1.0,0.0,,0,0,
7521,0.0,1066,0,,https://external-content.duckduckgo.com/iu/?u=https%3A%2F%2Ftse1.mm.bing.net%2Fth%3Fid%3DOIP.Xk1-rgxmMXE8psOUljeQwAHaE8%26pid%3D,,,2021-12-24 08:00:00,2021-12-24 04:00:00,20.0,,,0.0,0.0,0.0,,,0.00,46.5104,6.62195,2023-06-26 01:09:50,International Institute for Management Development,"Chem. de Bellerive 23, 1003 Lausanne, Switzerland",International Institute for Management Development - Campus Scav,0.0,5.0,0.0,4,,0.0,0000-00-00,1.0,0.0,,0,0,
7522,0.0,1067,0,,https://external-content.duckduckgo.com/iu/?u=https%3A%2F%2Ftse1.mm.bing.net%2Fth%3Fid%3DOIP.zjyiLyXiuoOB0R8Tx83iGwHaE7%26pid%3D,,,2021-12-23 17:00:00,2021-12-23 13:00:00,20.0,,,0.0,0.0,0.0,,,0.00,49.2781,-122.92,2023-06-26 01:09:50,Simon Fraser University,"8888 University Dr, Burnaby, BC V5A 1S6, Canada",Simon Fraser University - Campus Scavenger Hunt,0.0,5.0,0.0,4,,0.0,0000-00-00,1.0,0.0,,0,0,
7523,0.0,1068,0,,https://external-content.duckduckgo.com/iu/?u=https%3A%2F%2Ftse4.mm.bing.net%2Fth%3Fid%3DOIP.XLCm5tS99WRyqKBIR9u06gHaFj%26pid%3D,,,2021-12-24 01:00:00,2021-12-23 21:00:00,20.0,,,0.0,0.0,0.0,,,0.00,39.9604,116.312,2023-06-26 01:09:50,Beijing Institute of Technology,"China, Bei Jing Shi, Hai Dian Qu, 魏公村中关村大街5号 邮政编码: 100811",Beijing Institute of Technology - Campus Scavenger Hunt,0.0,5.0,0.0,4,,0.0,0000-00-00,1.0,0.0,,0,0,
7524,0.0,819,0,,https://external-content.duckduckgo.com/iu/?u=https%3A%2F%2Ftse1.mm.bing.net%2Fth%3Fid%3DOIP.GN514T0kNAAHr3mGTveMqAHaEw%26pid%3D,,,2021-12-31 00:00:00,2021-12-30 20:00:00,20.0,,,0.0,0.0,0.0,,,0.00,35.7127,139.762,2023-06-26 01:09:50,University of Tokyo,"7-chōme-3-1 Hongō, Bunkyo City, Tokyo 113-8654, Japan",University of Tokyo - Campus Scavenger Hunt,0.0,5.0,0.0,4,,0.0,0000-00-00,1.0,0.0,,0,0,
7525,0.0,820,0,,https://external-content.duckduckgo.com/iu/?u=https%3A%2F%2Ftse3.mm.bing.net%2Fth%3Fid%3DOIP.iMobmaIPoeE3IjEdEuQFRQHaD-%26pid%3D,,,2021-12-31 08:00:00,2021-12-31 04:00:00,20.0,,,0.0,0.0,0.0,,,0.00,48.8547,2.33782,2023-06-26 01:09:50,PSL University,"60 Rue Mazarine, 75006 Paris, France",PSL University - Campus Scavenger Hunt,0.0,5.0,0.0,4,,0.0,0000-00-00,1.0,0.0,,0,0,
7526,0.0,821,0,,https://external-content.duckduckgo.com/iu/?u=https%3A%2F%2Ftse3.mm.bing.net%2Fth%3Fid%3DOIP.5Avdc27MO58eckj3xr77EAHaE7%26pid%3D,,,2021-12-30 14:00:00,2021-12-30 10:00:00,20.0,,,0.0,0.0,0.0,,,0.00,43.6629,-79.3957,2023-06-26 01:09:50,University of Toronto,"27 King's College Cir, Toronto, ON M5S, Canada",University of Toronto - Campus Scavenger Hunt,0.0,5.0,0.0,4,,0.0,0000-00-00,1.0,0.0,,0,0,
7527,0.0,822,0,,https://external-content.duckduckgo.com/iu/?u=https%3A%2F%2Ftse1.mm.bing.net%2Fth%3Fid%3DOIP.WHhNzmaPfT-gTHjgwgoUCQHaE8%26pid%3D,,,2021-12-30 14:00:00,2021-12-30 10:00:00,20.0,,,0.0,0.0,0.0,,,0.00,45.5048,-73.5771,2023-06-26 01:09:50,McGill University,"845 Rue Sherbrooke O, Montréal, QC H3A 0G4, Canada",McGill University - Campus Scavenger Hunt,0.0,5.0,0.0,4,,0.0,0000-00-00,1.0,0.0,,0,0,
7528,0.0,823,0,,https://external-content.duckduckgo.com/iu/?u=https%3A%2F%2Ftse2.mm.bing.net%2Fth%3Fid%3DOIP.k8eICSDrh_RXTjESZGUuAQHaE8%26pid%3D,,,2021-12-31 00:00:00,2021-12-30 20:00:00,20.0,,,0.0,0.0,0.0,,,0.00,35.0262,135.781,2023-06-26 01:09:50,Kyoto University,"Yoshidahonmachi, Sakyo Ward, Kyoto, 606-8501, Japan",Kyoto University - Campus Scavenger Hunt,0.0,5.0,0.0,4,,0.0,0000-00-00,1.0,0.0,,0,0,
7529,0.0,824,0,,https://external-content.duckduckgo.com/iu/?u=https%3A%2F%2Ftse1.mm.bing.net%2Fth%3Fid%3DOIP.xwgy6VzMqJYqI4m_TR0QbwHaDs%26pid%3D,,,2021-12-31 08:00:00,2021-12-31 04:00:00,20.0,,,0.0,0.0,0.0,,,0.00,47.3764,8.54763,2023-06-26 01:09:50,ETH Zurich,"Rämistrasse 101, 8092 Zürich, Switzerland",ETH Zurich - Campus Scavenger Hunt,0.0,5.0,0.0,4,,0.0,0000-00-00,1.0,0.0,,0,0,
7530,0.0,825,0,,https://external-content.duckduckgo.com/iu/?u=https%3A%2F%2Ftse3.mm.bing.net%2Fth%3Fid%3DOIP.XpXwUgw9YtxnLa8Uaet0mgHaE8%26pid%3D,,,2021-12-31 00:00:00,2021-12-30 20:00:00,20.0,,,0.0,0.0,0.0,,,0.00,37.4565,126.95,2023-06-26 01:09:50,Seoul National University,"South Korea, Seoul, Gwanak-gu, 관악로 1 서울대학교 생명과학부 504동",Seoul National University - Campus Scavenger Hunt,0.0,5.0,0.0,4,,0.0,0000-00-00,1.0,0.0,,0,0,
7531,0.0,826,0,,https://external-content.duckduckgo.com/iu/?u=https%3A%2F%2Ftse3.mm.bing.net%2Fth%3Fid%3DOIP.gdg9nUq40S5uN2ATwjoLzAHaE6%26pid%3D,,,2021-12-31 08:00:00,2021-12-31 04:00:00,20.0,,,0.0,0.0,0.0,,,0.00,59.3481,18.0237,2023-06-26 01:09:50,Karolinska Institute,"Solnavägen 1, 171 77 Solna, Sweden",Karolinska Institute - Campus Scavenger Hunt,0.0,5.0,0.0,4,,0.0,0000-00-00,1.0,0.0,,0,0,
7532,0.0,827,0,,https://external-content.duckduckgo.com/iu/?u=https%3A%2F%2Ftse4.explicit.bing.net%2Fth%3Fid%3DOIP.FKyL0fad2pUawx715x6lPwHaHT%26,,,2021-12-31 08:00:00,2021-12-31 04:00:00,20.0,,,0.0,0.0,0.0,,,0.00,48.8506,2.34033,2023-06-26 01:09:50,Sorbonne University,"15-21 Rue de l'École de Médecine, 75006 Paris, France",Sorbonne University - Campus Scavenger Hunt,0.0,5.0,0.0,4,,0.0,0000-00-00,1.0,0.0,,0,0,
7533,0.0,828,0,,https://external-content.duckduckgo.com/iu/?u=https%3A%2F%2Ftse4.mm.bing.net%2Fth%3Fid%3DOIP.Xa0lJAL4mGg69rgN-XwRqQHaE8%26pid%3D,,,2021-12-31 08:00:00,2021-12-31 04:00:00,20.0,,,0.0,0.0,0.0,,,0.00,55.6802,12.5724,2023-06-26 01:09:50,University of Copenhagen,"Nørregade 10, 1165 København, Denmark",University of Copenhagen - Campus Scavenger Hunt,0.0,5.0,0.0,4,,0.0,0000-00-00,1.0,0.0,,0,0,
7534,0.0,829,0,,https://external-content.duckduckgo.com/iu/?u=https%3A%2F%2Ftse2.mm.bing.net%2Fth%3Fid%3DOIP.uX_N3waIV2_UuWBvi47rtAHaE8%26pid%3D,,,2021-12-31 08:00:00,2021-12-31 04:00:00,20.0,,,0.0,0.0,0.0,,,0.00,48.7111,2.20766,2023-06-26 01:09:50,Institut Polytechnique de Paris,"5 Av. Le Chatelier 2ème étage, 91764 Palaiseau, France",Institut Polytechnique de Paris - Campus Scavenger Hunt,0.0,5.0,0.0,4,,0.0,0000-00-00,1.0,0.0,,0,0,
7535,0.0,880,0,,https://external-content.duckduckgo.com/iu/?u=https%3A%2F%2Ftse1.mm.bing.net%2Fth%3Fid%3DOIP.fu4dWGjW0nVWZJoElFTRWwHaEo%26pid%3D,,,2021-12-31 08:00:00,2021-12-31 04:00:00,20.0,,,0.0,0.0,0.0,,,0.00,48.8781,2.29597,2023-06-26 01:09:50,University of Paris,"19 Av. des Ternes, 75017 Paris, France",University of Paris - Campus Scavenger Hunt,0.0,5.0,0.0,4,,0.0,0000-00-00,1.0,0.0,,0,0,
7536,0.0,881,0,,https://external-content.duckduckgo.com/iu/?u=https%3A%2F%2Ftse3.mm.bing.net%2Fth%3Fid%3DOIP.PueShdnzhC5-r_82R4b4kAHaFj%26pid%3D,,,2021-12-31 08:00:00,2021-12-31 04:00:00,20.0,,,0.0,0.0,0.0,,,0.00,48.1505,11.5802,2023-06-26 01:09:50,Ludwig Maximilian University of Munich,"Geschwister-Scholl-Platz 1, 80539 München, Germany",Ludwig Maximilian University of Munich - Campus Scavenger Hunt,0.0,5.0,0.0,4,,0.0,0000-00-00,1.0,0.0,,0,0,
7537,0.0,882,0,,https://external-content.duckduckgo.com/iu/?u=https%3A%2F%2Ftse4.mm.bing.net%2Fth%3Fid%3DOIP.x_9cFMGTJ2P7U_P5sSvwKAHaEK%26pid%3D,,,2021-12-30 17:00:00,2021-12-30 13:00:00,20.0,,,0.0,0.0,0.0,,,0.00,49.2606,-123.246,2023-06-26 01:09:50,University of British Columbia,"Vancouver, BC V6T 1Z4, Canada",University of British Columbia - Campus Scavenger Hunt,0.0,5.0,0.0,4,,0.0,0000-00-00,1.0,0.0,,0,0,
7538,0.0,883,0,,https://external-content.duckduckgo.com/iu/?u=https%3A%2F%2Ftse2.mm.bing.net%2Fth%3Fid%3DOIP.50lKwEjD2h6TW0tmAfz4gAHaEP%26pid%3D,,,2021-12-31 08:00:00,2021-12-31 04:00:00,20.0,,,0.0,0.0,0.0,,,0.00,52.4301,13.2374,2023-06-26 01:09:50,Free University of Berlin,"Robert-von-Ostertag-Straße 13, 14163 Berlin, Germany",Free University of Berlin - Campus Scavenger Hunt,0.0,5.0,0.0,4,,0.0,0000-00-00,1.0,0.0,,0,0,
7539,0.0,884,0,,https://external-content.duckduckgo.com/iu/?u=https%3A%2F%2Ftse1.mm.bing.net%2Fth%3Fid%3DOIP.unmy0f8lQWoetzwLa73BcgHaG7%26pid%3D,,,2021-12-31 01:00:00,2021-12-30 21:00:00,20.0,,,0.0,0.0,0.0,,,0.00,39.9997,116.326,2023-06-26 01:09:50,Tsinghua University,"30 Shuangqing Rd, 蓝旗营 Hai Dian Qu, Bei Jing Shi, China, 100190",Tsinghua University - Campus Scavenger Hunt,0.0,5.0,0.0,4,,0.0,0000-00-00,1.0,0.0,,0,0,
7540,0.0,885,0,,https://external-content.duckduckgo.com/iu/?u=https%3A%2F%2Ftse1.mm.bing.net%2Fth%3Fid%3DOIP.ElJ1uu2SkqBJJrGl0OMFLwHaEi%26pid%3D,,,2021-12-31 01:00:00,2021-12-30 21:00:00,20.0,,,0.0,0.0,0.0,,,0.00,39.9869,116.306,2023-06-26 01:09:50,Peking University,"5 Yiheyuan Rd, Hai Dian Qu, Bei Jing Shi, China, 100871",Peking University - Campus Scavenger Hunt,0.0,5.0,0.0,4,,0.0,0000-00-00,1.0,0.0,,0,0,
7541,0.0,886,0,,https://external-content.duckduckgo.com/iu/?u=https%3A%2F%2Ftse1.mm.bing.net%2Fth%3Fid%3DOIP.WopirlDkS3MeJc4P6WSoLwHaE5%26pid%3D,,,2021-12-31 08:00:00,2021-12-31 04:00:00,20.0,,,0.0,0.0,0.0,,,0.00,52.5179,13.3937,2023-06-26 01:09:50,Humboldt University of Berlin,"Unter den Linden 6, 10117 Berlin, Germany",Humboldt University of Berlin - Campus Scavenger Hunt,0.0,5.0,0.0,4,,0.0,0000-00-00,1.0,0.0,,0,0,
7542,0.0,887,0,,https://external-content.duckduckgo.com/iu/?u=https%3A%2F%2Ftse2.mm.bing.net%2Fth%3Fid%3DOIP.XSttur6ENwu_KUm6kX96jwHaE5%26pid%3D,,,2021-12-30 22:00:00,2021-12-30 18:00:00,20.0,,,0.0,0.0,0.0,,,0.00,-37.7983,144.961,2023-06-26 01:09:50,University of Melbourne,"Parkville VIC 3010, Australia",University of Melbourne - Campus Scavenger Hunt,0.0,5.0,0.0,4,,0.0,0000-00-00,1.0,0.0,,0,0,
7543,0.0,888,0,,https://external-content.duckduckgo.com/iu/?u=https%3A%2F%2Ftse2.mm.bing.net%2Fth%3Fid%3DOIP.z8UQIRGTdxVC9reQOuBregHaE5%26pid%3D,,,2021-12-31 07:00:00,2021-12-31 03:00:00,20.0,,,0.0,0.0,0.0,,,0.00,31.7946,35.2414,2023-06-26 01:09:50,Hebrew University of Jerusalem,Jerusalem,Hebrew University of Jerusalem - Campus Scavenger Hunt,0.0,5.0,0.0,4,,0.0,0000-00-00,1.0,0.0,,0,0,
7544,0.0,889,0,,https://external-content.duckduckgo.com/iu/?u=https%3A%2F%2Ftse4.mm.bing.net%2Fth%3Fid%3DOIP.5-4IpN4JTqGSrhx56EGARgHaE8%26pid%3D,,,2021-12-31 08:00:00,2021-12-31 04:00:00,20.0,,,0.0,0.0,0.0,,,0.00,47.3743,8.55098,2023-06-26 01:09:50,University of Zurich,"Rämistrasse 71, 8006 Zürich, Switzerland",University of Zurich - Campus Scavenger Hunt,0.0,5.0,0.0,4,,0.0,0000-00-00,1.0,0.0,,0,0,
7545,0.0,890,0,,https://external-content.duckduckgo.com/iu/?u=https%3A%2F%2Ftse4.mm.bing.net%2Fth%3Fid%3DOIP.b5dYMX8m1NWCQ4myiBPQeQHaFV%26pid%3D,,,2021-12-31 07:00:00,2021-12-31 03:00:00,20.0,,,0.0,0.0,0.0,,,0.00,31.9038,34.808,2023-06-26 01:09:50,Weizmann Institute of Science,"Herzl St 234, Rehovot, Israel",Weizmann Institute of Science - Campus Scavenger Hunt,0.0,5.0,0.0,4,,0.0,0000-00-00,1.0,0.0,,0,0,
7546,0.0,891,0,,https://external-content.duckduckgo.com/iu/?u=https%3A%2F%2Ftse2.mm.bing.net%2Fth%3Fid%3DOIP.jx5sy5Cs3eAj3wZRBmbcKgHaE4%26pid%3D,,,2021-12-31 08:00:00,2021-12-31 04:00:00,20.0,,,0.0,0.0,0.0,,,0.00,49.4191,8.67025,2023-06-26 01:09:50,Heidelberg University,"Grabengasse 1, 69117 Heidelberg, Germany",Heidelberg University - Campus Scavenger Hunt,0.0,5.0,0.0,4,,0.0,0000-00-00,1.0,0.0,,0,0,
7547,0.0,892,0,,https://external-content.duckduckgo.com/iu/?u=https%3A%2F%2Ftse4.mm.bing.net%2Fth%3Fid%3DOIP.BsGfyqr-m2CVvkUONipBUQHaE8%26pid%3D,,,2021-12-31 08:00:00,2021-12-31 04:00:00,20.0,,,0.0,0.0,0.0,,,0.00,52.0852,5.17571,2023-06-26 01:09:50,Utrecht University,"Heidelberglaan 8, 3584 CS Utrecht, Netherlands",Utrecht University - Campus Scavenger Hunt,0.0,5.0,0.0,4,,0.0,0000-00-00,1.0,0.0,,0,0,
7548,0.0,893,0,,https://external-content.duckduckgo.com/iu/?u=https%3A%2F%2Ftse2.mm.bing.net%2Fth%3Fid%3DOIP.uJXBkNqPqCNHDih4wgBnQgHaFj%26pid%3D,,,2021-12-31 01:00:00,2021-12-30 21:00:00,20.0,,,0.0,0.0,0.0,,,0.00,40.4081,116.682,2023-06-26 01:09:50,University of Chinese Academy of Sciences,"Huairou District, China, 101408",University of Chinese Academy of Sciences - Campus Scavenger Hun,0.0,5.0,0.0,4,,0.0,0000-00-00,1.0,0.0,,0,0,
7549,0.0,894,0,,https://external-content.duckduckgo.com/iu/?u=https%3A%2F%2Ftse3.mm.bing.net%2Fth%3Fid%3DOIP.CRaETQtmL6EnYTXkyT8twAHaE9%26pid%3D,,,2021-12-31 08:00:00,2021-12-31 04:00:00,20.0,,,0.0,0.0,0.0,,,0.00,59.94,10.7217,2023-06-26 01:09:50,University of Oslo,"Problemveien 7, 0315 Oslo, Norway",University of Oslo - Campus Scavenger Hunt,0.0,5.0,0.0,4,,0.0,0000-00-00,1.0,0.0,,0,0,
7550,0.0,895,0,,https://external-content.duckduckgo.com/iu/?u=https%3A%2F%2Ftse1.mm.bing.net%2Fth%3Fid%3DOIP.zdkycGWtcc_9you3laKkGwHaE8%26pid%3D,,,2021-12-31 00:00:00,2021-12-30 20:00:00,20.0,,,0.0,0.0,0.0,,,0.00,34.822,135.524,2023-06-26 01:09:50,Osaka University,"1-1 Yamadaoka, Suita, Osaka 565-0871, Japan",Osaka University - Campus Scavenger Hunt,0.0,5.0,0.0,4,,0.0,0000-00-00,1.0,0.0,,0,0,
7551,0.0,896,0,,https://external-content.duckduckgo.com/iu/?u=https%3A%2F%2Ftse3.mm.bing.net%2Fth%3Fid%3DOIP._BA7R0YyiodVM58yfs1BOgHaJQ%26pid%3D,,,2021-12-31 08:00:00,2021-12-31 04:00:00,20.0,,,0.0,0.0,0.0,,,0.00,48.1497,11.5679,2023-06-26 01:09:50,Technical University of Munich,"Arcisstraße 21, 80333 München, Germany",Technical University of Munich - Campus Scavenger Hunt,0.0,5.0,0.0,4,,0.0,0000-00-00,1.0,0.0,,0,0,
7552,0.0,897,0,,https://external-content.duckduckgo.com/iu/?u=https%3A%2F%2Ftse4.mm.bing.net%2Fth%3Fid%3DOIP.egTD3Rs1-n3VhQfwTDimjgHaLH%26pid%3D,,,2021-12-30 16:00:00,2021-12-30 12:00:00,20.0,,,0.0,0.0,0.0,,,0.00,53.5232,-113.526,2023-06-26 01:09:50,University of Alberta,"116 St & 85 Ave, Edmonton, AB T6G 2R3, Canada",University of Alberta - Campus Scavenger Hunt,0.0,5.0,0.0,4,,0.0,0000-00-00,1.0,0.0,,0,0,
