venue_id,title,address,updated_at,lat,lon,total_participants,max_distance,recent_messages
1518,Publin Irish Pub & Restaurant,"Budapest, Madách Imre tér 5, 1075 Hungary",0000-00-00 00:00:00,47.4976,19.0569,0,55,
1519,Shadow Bar,"Budapest, Hercegprímás u. 4, 1051 Hungary",0000-00-00 00:00:00,47.4996,19.0531,0,55,
1520,Celtic Pub,"Budapest, Ferenciek tere 5, 1053 Hungary",2022-01-30 07:58:46,47.4922,19.0565,0,55,"[{""text"":""I am at Celtic Pub"",""_id"":""506"",""createdAt"":""2022-01-30T15:58:45.985Z"",""user"":{""_id"":""506"",""name"":""Justin"",""avatar"":""|362977738_1643234858.jpeg""}}]"
1521,The Pointer Pub & Restaurant (Váci u.),"Budapest, Váci u 33, 1052 Hungary",0000-00-00 00:00:00,47.4926,19.0532,0,55,
1522,Hoff House,"Budapest, Nagymező u. 40, 1065 Hungary",0000-00-00 00:00:00,47.5047,19.0582,0,55,
1523,Champs Sport Pub,"Budapest, Dohány u. 20, 1074 Hungary",2022-01-27 14:38:06,47.4955,19.0624,0,55,"[{""text"":""Updated Venue"",""_id"":""474"",""createdAt"":""2022-01-27T22:38:05.621Z"",""user"":{""_id"":""474"",""name"":""Aisling "",""avatar"":""|608223453_1643146127.jpeg""}}]"
1524,Captain Cook Pub,"Budapest, Bajcsy-Zsilinszky út 19/a, 1065 Hungary",0000-00-00 00:00:00,47.5019,19.0553,0,55,
1525,Leo Rooftop Budapest,"Budapest, Clark Ádám tér 1, 1013 Hungary",0000-00-00 00:00:00,47.4986,19.0401,0,55,
1526,PRLMNT Bar Budapest,"Budapest, Apáczai Csere János u. 3, 1052 Hungary",2022-01-30 12:19:18,47.4944,19.0502,0,55,"[{""text"":""can anyone recommend some fun activities here "",""_id"":""476"",""createdAt"":""2022-01-30T20:19:16.785Z"",""user"":{""_id"":""476"",""name"":""Rachel"",""avatar"":""|1696209853_1643147883.jpeg""}}]"
1527,Down Under Bar,"Budapest, Ó u. 37, 1066 Hungary",2022-01-25 10:26:45,47.5049,19.0594,0,55,"[{""text"":""Updated Venue"",""_id"":""366"",""createdAt"":""2022-01-25T18:26:44.816Z"",""user"":{""_id"":""366"",""name"":""Oumaima"",""avatar"":""|1210780782_1640016271.jpeg""}}]"
1528,Giero Pub,"Budapest, Paulay Ede u. 58, 1061 Hungary",0000-00-00 00:00:00,47.5037,19.0624,0,55,
1529,London Stone Pub,"Budapest, Wesselényi u. 13, 1077 Hungary",0000-00-00 00:00:00,47.4973,19.0629,1,55,
1530,HOPS BEER BAR BUDAPEST,"Budapest, Wesselényi u. 13, 1077 Hungary",2022-01-24 13:56:33,47.4973,19.0629,0,55,"[{""text"":""Updated Venue"",""_id"":""457"",""createdAt"":""2022-01-24T21:56:32.267Z"",""user"":{""_id"":""457"",""name"":""Juan"",""avatar"":""|1247205377_1643061182.jpeg""}},{""text"":""Updated Venue"",""_id"":""457"",""createdAt"":""2022-01-24T21:54:57.569Z"",""user"":{""_id"":""457"",""name"":""Juan"",""avatar"":""|""}}]"
1531,Pivo and Bar,"Budapest, Madách Imre út 13-14, 1075 Hungary",0000-00-00 00:00:00,47.4983,19.0589,0,55,
1532,Free Pub,"Budapest, Nagy Diófa u. 18, 1072 Hungary",0000-00-00 00:00:00,47.4978,19.0646,0,55,
1533,Liebling - Hidden Rooftop Bar,"Budapest, Akácfa u. 51, 1073 Hungary",2022-01-27 14:32:48,47.5006,19.0651,0,55,"[{""text"":""where can i find a bottle shop"",""_id"":""494"",""createdAt"":""2022-01-27T22:32:48.494Z"",""user"":{""_id"":""494"",""name"":""M"",""avatar"":""|1942644056_1643227537.jpeg""}}]"
1534,Tuk Tuk Bar,"Budapest, Paulay Ede u. 31, 1061 Hungary",2022-01-30 07:58:47,47.5012,19.0589,0,55,"[{""text"":""Updated Venue"",""_id"":""505"",""createdAt"":""2022-01-30T15:58:45.984Z"",""user"":{""_id"":""505"",""name"":""u13d2u13a7u13e6u13d5u13a5"",""avatar"":""|922906808_1643231901.jpeg""}},{""text"":""Updated Venue"",""_id"":""271"",""createdAt"":""2022-01-23T15:07:41.062Z"",""user"":{""_id"":""271"",""name"":""Clu00edodhna"",""avatar"":""|1419400330_1639816388.jpeg""}}]"
1535,Hotsy Totsy Budapest,"Budapest, Síp u. 24, 1075 Hungary",2022-01-25 05:49:48,47.4977,19.061,0,55,"[{""text"":""Updated Venue"",""_id"":""205"",""createdAt"":""2022-01-25T13:49:47.668Z"",""user"":{""_id"":""205"",""name"":""Callum"",""avatar"":""|1141643216_1637940927.jpeg""}},{""text"":""Updated Venue"",""_id"":""205"",""createdAt"":""2022-01-25T10:41:45.186Z"",""user"":{""_id"":""205"",""name"":""Callum"",""avatar"":""|1141643216_1637940927.jpeg""}}]"
1536,Blue Fox The Bar,"Budapest, Erzsébet tér 7, 1051 Hungary",0000-00-00 00:00:00,47.4974,19.0523,0,55,
1537,Black Sheep Pub,"Budapest, Akácfa u. 7, 1072 Hungary",0000-00-00 00:00:00,47.4977,19.0691,0,55,
1538,Ötkert,"Budapest, Zrínyi u. 4/A, 1051 Hungary",2022-01-30 08:01:57,47.5004,19.0485,0,55,"[{""text"":""im about to pass out "",""_id"":""458"",""createdAt"":""2022-01-30T16:01:56.074Z"",""user"":{""_id"":""458"",""name"":""Aine "",""avatar"":""|1347784447_1643134443.jpeg""}}]"
1539,AETHER Club,"Budapest, Gozsdu udvar, Király u. 13, 1075 Hungary",2022-01-29 07:50:45,47.4991,19.0583,0,55,"[{""text"":""Updated Venue"",""_id"":""500"",""createdAt"":""2022-01-29T15:50:45.063Z"",""user"":{""_id"":""500"",""name"":""Isaac"",""avatar"":""|1007708153_1643229608.jpeg""}},{""text"":""Updated Venue"",""_id"":""423"",""createdAt"":""2022-01-29T15:42:05.991Z"",""user"":{""_id"":""423"",""name"":"""",""avatar"":""|1287296480_1643018132.jpeg""}}]"
1540,LÄRM,"Budapest, Akácfa u. 51, 1073 Hungary",2022-01-30 10:11:16,47.5006,19.0653,0,55,"[{""text"":""try and find me, im at the back "",""_id"":""431"",""createdAt"":""2022-01-30T18:11:14.933Z"",""user"":{""_id"":""431"",""name"":""Jannis"",""avatar"":""|454230876_1643017573.jpeg""}},{""text"":""any boat parties here"",""_id"":""493"",""createdAt"":""2022-01-27T22:32:21.444Z"",""user"":{""_id"":""493"",""name"":""Yurii"",""avatar"":""|1182178548_1643224761.jpeg""}}]"
1541,Kiraly Club,"Budapest, Király u. 70, 1068 Hungary",2022-01-25 10:26:04,47.5037,19.0661,0,55,"[{""text"":""try and find me, im at the back "",""_id"":""418"",""createdAt"":""2022-01-25T18:26:02.839Z"",""user"":{""_id"":""418"",""name"":""tiwi"",""avatar"":""|1024067661_1642279170.jpeg""}},{""text"":""Updated Venue"",""_id"":""281"",""createdAt"":""2022-01-23T15:10:01.725Z"",""user"":{""_id"":""281"",""name"":""Stephanie"",""avatar"":""|1072198096_1639816778.jpeg""}}]"
1542,Doboz,"Budapest, Klauzál u. 10, 1072 Hungary",0000-00-00 00:00:00,47.4979,19.0667,0,55,
1543,Peaches And Cream Club,"Budapest, Nagymező u. 46-48, 1065 Hungary",0000-00-00 00:00:00,47.5053,19.0574,0,55,
1544,LOCK the club,"Budapest, Tölgyfa u. 1-3, 1027 Hungary",0000-00-00 00:00:00,47.5123,19.0361,0,55,
1545,STORY Budapest,"Budapest, Kazinczy u. 21, 1075 Hungary",0000-00-00 00:00:00,47.4979,19.063,0,55,
1546,Dolls Club Budapest,"Budapest, Október 6. u. 5, 1051 Hungary",0000-00-00 00:00:00,47.4998,19.0514,0,55,
1547,Instant-Fogas Complex,"Budapest, Akácfa u. 51, 1073 Hungary",2022-01-25 15:16:59,47.5005,19.0653,1,55,"[{""text"":""Updated Venue"",""_id"":""462"",""createdAt"":""2022-01-25T23:16:58.558Z"",""user"":{""_id"":""462"",""name"":""Ross"",""avatar"":""|1707004310_1643134458.jpeg""}},{""text"":""Updated Venue"",""_id"":""462"",""createdAt"":""2022-01-25T23:16:47.864Z"",""user"":{""_id"":""462"",""name"":""Ross"",""avatar"":""|1707004310_1643134458.jpeg""}},{""text"":""Updated Venue"",""_id"":""462"",""createdAt"":""2022-01-25T23:16:19.776Z"",""user"":{""_id"":""462"",""name"":""Ross"",""avatar"":""|1707004310_1643134458.jpeg""}}]"
1548,Equus-club,"Budapest, István u. 2, 1078 Hungary",2022-02-03 04:49:14,47.5033,19.0776,0,55,"[{""text"":""so bored tonight"",""_id"":""454"",""createdAt"":""2022-02-03T12:49:12.534Z"",""user"":{""_id"":""454"",""name"":"""",""avatar"":""|1276780987_1643059160.jpeg""}},{""text"":""hello"",""_id"":""454"",""createdAt"":""2022-01-29T15:50:45.069Z"",""user"":{""_id"":""454"",""name"":"""",""avatar"":""|1276780987_1643059160.jpeg""}}]"
1549,Toldi Klub,"Budapest, Bajcsy-Zsilinszky út 36-38, 1054 Hungary",2022-01-30 07:58:37,47.5038,19.0546,0,55,"[{""text"":""Updated Venue"",""_id"":""450"",""createdAt"":""2022-01-30T15:58:35.386Z"",""user"":{""_id"":""450"",""name"":"""",""avatar"":""|2049816842_1643055754.jpeg""}},{""text"":""how is everyone doing"",""_id"":""398"",""createdAt"":""2022-01-25T18:26:02.835Z"",""user"":{""_id"":""398"",""name"":""????????????????????"",""avatar"":""|187238720_1641714873.jpeg""}},{""text"":""Updated Venue"",""_id"":""320"",""createdAt"":""2022-01-25T17:53:28.320Z"",""user"":{""_id"":""320"",""name"":""Kristina"",""avatar"":""|51301947_1639820242.jpeg""}}]"
1550,TUTI Club,"Budapest, Szent István krt. 11, 1055 Hungary",0000-00-00 00:00:00,47.5121,19.0503,0,55,
1551,Club Heaven Budapest,"Budapest, Deák Ferenc u. 5, 1052 Hungary",0000-00-00 00:00:00,47.4958,19.0505,0,55,
1552,HalloBár Budapest Striptease Bar,"Budapest, Király u. 65, 1077 Hungary",0000-00-00 00:00:00,47.5035,19.0663,0,55,
1553,Erotika swingers club,"Budapest, Dob u. 11, 1074 Hungary",2022-01-29 13:17:14,47.4973,19.0604,0,55,"[{""text"":""Updated Venue"",""_id"":""486"",""createdAt"":""2022-01-29T21:17:13.596Z"",""user"":{""_id"":""486"",""name"":""Daniel"",""avatar"":""|573842516_1643153872.jpeg""}},{""text"":""what is the best place to eat at this time"",""_id"":""486"",""createdAt"":""2022-01-27T22:37:25.130Z"",""user"":{""_id"":""486"",""name"":""Daniel"",""avatar"":""|573842516_1643153872.jpeg""}},{""text"":""i dont see anyone, so crowded"",""_id"":""409"",""createdAt"":""2022-01-27T22:33:23.831Z"",""user"":{""_id"":""409"",""name"":""Angel"",""avatar"":""|1141012135_1641789512.jpeg""}}]"
1554,Akvárium Klub,"Budapest, Erzsébet tér 12, 1051 Hungary",0000-00-00 00:00:00,47.4985,19.0542,0,55,
1555,Marilyn Night Club,"Budapest, Baross u 4, 1085 Hungary",2022-01-27 14:36:43,47.4897,19.063,0,55,"[{""text"":""Updated Venue"",""_id"":""504"",""createdAt"":""2022-01-27T22:36:42.645Z"",""user"":{""_id"":""504"",""name"":""Avau00e9"",""avatar"":""|378945795_1643231395.jpeg""}},{""text"":""Updated Venue"",""_id"":""498"",""createdAt"":""2022-01-27T08:48:29.733Z"",""user"":{""_id"":""498"",""name"":""Paolo"",""avatar"":""|727059991_1643229375.jpeg""}}]"
1556,Illegal Pub & Club,"Budapest, Kazinczy u. 4, 1074 Hungary",2022-01-25 13:03:30,47.4961,19.064,1,55,"[{""text"":""Updated Venue"",""_id"":""250"",""createdAt"":""2022-01-25T21:03:29.653Z"",""user"":{""_id"":""250"",""name"":""Jason"",""avatar"":""|2140959549_1643136149.jpeg""}},{""text"":""Updated Venue"",""_id"":""250"",""createdAt"":""2022-01-25T21:01:54.947Z"",""user"":{""_id"":""250"",""name"":""Jason"",""avatar"":""|2140959549_1643136149.jpeg""}},{""text"":""Updated Venue"",""_id"":""250"",""createdAt"":""2022-01-25T20:59:15.025Z"",""user"":{""_id"":""250"",""name"":""Jason"",""avatar"":""|2140959549_1643136149.jpeg""}}]"
1557,P2 Club Budapest,"Budapest, Sas u 9, 1051 Hungary",0000-00-00 00:00:00,47.5001,19.0523,1,55,
1558,Broadway Club Budapest,"Budapest, Nagymező u. 64, 1065 Hungary",2022-01-30 23:20:33,47.5061,19.0561,0,55,"[{""text"":""Updated Venue"",""_id"":""456"",""createdAt"":""2022-01-31T07:20:32.866Z"",""user"":{""_id"":""456"",""name"":""Sabina "",""avatar"":""|295644393_1643061173.jpeg""}}]"
1559,Secret Room,"Budapest, Zrínyi u. 4, 1051 Hungary",2022-01-29 07:42:08,47.5004,19.0485,0,55,"[{""text"":""horny tonight"",""_id"":""303"",""createdAt"":""2022-01-29T15:42:06.001Z"",""user"":{""_id"":""303"",""name"":""Jenna"",""avatar"":""|589959837_1639817233.jpeg""}},{""text"":""what is the best place to eat at this time"",""_id"":""380"",""createdAt"":""2022-01-25T18:26:44.819Z"",""user"":{""_id"":""380"",""name"":""Dominika"",""avatar"":""|151949382_1641647925.jpeg""}}]"
1560,Vírus Club,"Budapest, Nagy Diófa u. 17, 1072 Hungary",2022-01-24 14:33:05,47.4977,19.0649,0,55,"[{""text"":""Updated Venue"",""_id"":""461"",""createdAt"":""2022-01-24T22:33:04.474Z"",""user"":{""_id"":""461"",""name"":""Jessica Bognar"",""avatar"":""|64549333_1643062157.jpeg""}}]"
1561,Retro Disco Remix,"Budapest, Teréz krt. 55, 1062 Hungary",0000-00-00 00:00:00,47.5099,19.0585,1,55,
1562,Kashmir Underground,"Budapest, Ferenc krt. 17, 1094 Hungary",2022-01-25 10:32:57,47.4823,19.069,1,55,"[{""text"":""Updated Venue"",""_id"":""205"",""createdAt"":""2022-01-25T18:32:56.684Z"",""user"":{""_id"":""205"",""name"":""Callum"",""avatar"":""|1141643216_1637940927.jpeg""}}]"
1563,ALTEREGO,"Budapest, Dessewffy u. 33, 1066 Hungary",2022-01-30 08:01:26,47.5056,19.0578,0,55,"[{""text"":""hello"",""_id"":""453"",""createdAt"":""2022-01-30T16:01:24.299Z"",""user"":{""_id"":""453"",""name"":""Alba"",""avatar"":""|2098596608_1643059155.jpeg""}}]"
1564,Ambient Bar,"Budapest, Múzeum krt. 41, 1053 Hungary",2022-01-30 08:01:35,47.4904,19.0614,0,55,"[{""text"":""come and scan me ... "",""_id"":""426"",""createdAt"":""2022-01-30T16:01:34.799Z"",""user"":{""_id"":""426"",""name"":""Miss"",""avatar"":""|382278559_1642768804.jpeg""}},{""text"":""here ... Ambient Bar"",""_id"":""278"",""createdAt"":""2022-01-23T15:07:41.065Z"",""user"":{""_id"":""278"",""name"":""Helen?"",""avatar"":""|186295687_1639816566.jpeg""}}]"
1565,Budapest Jazz Club,"Budapest, Hollán Ernő u. 7, 1136 Hungary",0000-00-00 00:00:00,47.5136,19.0497,0,55,
1566,Morrison's 2.,"Budapest, Szent István krt. 11, 1055 Hungary",0000-00-00 00:00:00,47.5121,19.0503,0,55,
1567,InToto Budapest,"Budapest, Nyár u. 20, 1072 Hungary",0000-00-00 00:00:00,47.4979,19.0653,0,55,
1568,CAT Budapest,"Budapest, Madách Imre tér 13, 1075 Hungary",2022-01-30 08:01:56,47.4985,19.0592,0,55,"[{""text"":""Updated Venue"",""_id"":""419"",""createdAt"":""2022-01-30T16:01:56.072Z"",""user"":{""_id"":""419"",""name"":""Jessica"",""avatar"":""|406011653_1642302666.jpeg""}},{""text"":""Updated Venue"",""_id"":""419"",""createdAt"":""2022-01-27T22:37:25.124Z"",""user"":{""_id"":""419"",""name"":""Jessica"",""avatar"":""|406011653_1642302666.jpeg""}},{""text"":""Updated Venue"",""_id"":""419"",""createdAt"":""2022-01-26T23:33:26.512Z"",""user"":{""_id"":""419"",""name"":""Jessica"",""avatar"":""|406011653_1642302666.jpeg""}}]"
1569,VER-DECO Music Club,"Budapest, Nagy Diófa u. 17, 1072 Hungary",2022-01-30 12:19:18,47.4977,19.0649,0,55,"[{""text"":""ill be out later at VER-DECO Music Club"",""_id"":""303"",""createdAt"":""2022-01-30T20:19:16.788Z"",""user"":{""_id"":""303"",""name"":""Jenna"",""avatar"":""|589959837_1639817233.jpeg""}},{""text"":""I am at VER-DECO Music Club"",""_id"":""469"",""createdAt"":""2022-01-29T15:50:45.071Z"",""user"":{""_id"":""469"",""name"":""Charlie"",""avatar"":""|446485319_1643141086.jpeg""}}]"
1570,Seance,"Budapest, Semmelweis u. 1-3, 1052 Hungary",2022-01-27 14:32:48,47.4944,19.0589,0,55,"[{""text"":""Updated Venue"",""_id"":""491"",""createdAt"":""2022-01-27T22:32:48.482Z"",""user"":{""_id"":""491"",""name"":""Mariam"",""avatar"":""|1809827842_1643159472.jpeg""}}]"
1571,Crush,"Budapest, Dohány u. 22-24, 1074 Hungary",2022-01-23 10:59:55,47.4956,19.0631,0,55,"[{""text"":""Updated Venue"",""_id"":""205"",""createdAt"":""2022-01-23T18:59:54.899Z"",""user"":{""_id"":""205"",""name"":""Callum"",""avatar"":""|1141643216_1637940927.jpeg""}},{""text"":""Updated Venue"",""_id"":""205"",""createdAt"":""2022-01-23T15:07:22.553Z"",""user"":{""_id"":""205"",""name"":""Callum"",""avatar"":""|1141643216_1637940927.jpeg""}}]"
1572,The Downtown,"Budapest, Király u. 13, 1075 Hungary",2022-01-27 14:36:44,47.4992,19.0584,0,55,"[{""text"":""hey"",""_id"":""499"",""createdAt"":""2022-01-27T22:36:42.658Z"",""user"":{""_id"":""499"",""name"":""Nefail????"",""avatar"":""|374781756_1643229521.jpeg""}}]"
1573,4Play Lounge,"Budapest, Lovag u. 5, 1066 Hungary",0000-00-00 00:00:00,47.5063,19.0574,0,55,
1574,Opus Jazz Club,"Budapest, Mátyás u. 8, 1093 Hungary",2022-01-26 11:41:18,47.4856,19.0612,0,55,"[{""text"":""Updated Venue"",""_id"":""205"",""createdAt"":""2022-01-26T19:41:18.187Z"",""user"":{""_id"":""205"",""name"":""Callum"",""avatar"":""|1141643216_1637940927.jpeg""}}]"
1575,TEREM Budapest,"Budapest, Piarista köz 2, 1052 Hungary",2022-01-29 11:26:13,47.4926,19.0526,0,55,"[{""text"":""Updated Venue"",""_id"":""440"",""createdAt"":""2022-01-29T19:26:13.350Z"",""user"":{""_id"":""440"",""name"":""Heldet"",""avatar"":""|1825680342_1643018175.jpeg""}},{""text"":""im sitting at the front table "",""_id"":""440"",""createdAt"":""2022-01-27T22:38:05.624Z"",""user"":{""_id"":""440"",""name"":""Heldet"",""avatar"":""|1825680342_1643018175.jpeg""}}]"
1576,Phoenix events,"Budapest, Zichy Jenő u. 6, 1065 Hungary",0000-00-00 00:00:00,47.5038,19.0561,0,55,
1577,S8 Underground Club,"Budapest, Kerepesi út 26, 1148 Hungary",2022-10-27 01:23:08,47.5005,19.109,0,55,"[{""text"":""Hey ther e"",""user"":{""_id"":""783"",""name"":""Gopakumar "",""avatar"":""|166894003_1664624511.png""},""createdAt"":""2022-10-27T08:23:07.330Z"",""_id"":""338d39c5-843f-47de-9de6-b9fb3c2cbfea""}]"
1593,Metro Club Theatre,"Budapest, Dohány u. 22-24, 1074 Hungary",2022-01-23 06:08:05,47.4956,19.063,0,55,"[{""text"":""Updated Venue"",""_id"":""205"",""createdAt"":""2022-01-23T14:08:03.656Z"",""user"":{""_id"":""205"",""name"":""Callum"",""avatar"":""|1141643216_1637940927.jpeg""}}]"
1598,"Night-bar.com - éjszakai bár,klub,nightclub,inbar","Budapest, Bonyhádi út 141, 1141 Hungary",0000-00-00 00:00:00,47.5212,19.1443,0,55,
1605,Fészek Kulturális Központ,"Budapest, Kossuth Lajos u. 20, 1053 Hungary",2022-01-29 14:30:42,47.4943,19.0591,0,55,"[{""text"":""Updated Venue"",""_id"":""205"",""createdAt"":""2022-01-29T22:30:41.258Z"",""user"":{""_id"":""205"",""name"":""Callum"",""avatar"":""|1141643216_1637940927.jpeg""}}]"
1610,SoHo Budapest,"Budapest, Akácfa u. 51, 1073 Hungary",2022-01-27 14:33:24,47.5006,19.0651,0,55,"[{""text"":""Updated Venue"",""_id"":""416"",""createdAt"":""2022-01-27T22:33:23.829Z"",""user"":{""_id"":""416"",""name"":""Brittanymom31"",""avatar"":""|1642818652_1642272974.jpeg""}}]"
1614,The Grund,"Budapest, Nagy Templom utca 30, 1082 Hungary",0000-00-00 00:00:00,47.485,19.0767,0,55,
1616,Sparty - Széchenyi Bath,"Budapest, Állatkerti krt. 9-11, 1146 Hungary",0000-00-00 00:00:00,47.519,19.0832,0,55,
1617,Premier Club,"Budapest, Bécsi út 38, 1036 Hungary",0000-00-00 00:00:00,47.5281,19.0374,0,55,
1629,The Pony Bar,"1444 1st Ave., New York, NY 10021, United States",0000-00-00 00:00:00,40.7698,-73.9543,0,55,
1630,The Raines Law Room at The William,"24 E 39th St, New York, NY 10016, United States",0000-00-00 00:00:00,40.7505,-73.9803,0,55,
1631,Porchlight,"271 11th Ave, New York, NY 10001, United States",0000-00-00 00:00:00,40.7519,-74.0051,0,55,
1632,Hellcat Annie's Tap Room,"637 10th Ave, New York, NY 10036, United States",0000-00-00 00:00:00,40.7617,-73.9942,0,55,
1633,Strangelove Bar Nyc,"229 E 53rd St, New York, NY 10022, United States",0000-00-00 00:00:00,40.7574,-73.9681,0,55,
1634,Rudy's Bar & Grill,"627 9th Ave, Manhattan, NY 10036, United States",0000-00-00 00:00:00,40.76,-73.9918,0,55,
1635,Park Bar,"15 E 15th St, New York, NY 10003, United States",0000-00-00 00:00:00,40.7364,-73.9921,0,55,
1636,67 Orange Street,"2082 Frederick Douglass Blvd, New York, NY 10026, United States",0000-00-00 00:00:00,40.8022,-73.9566,1,55,
1637,Albion Bar,"575 2nd Ave, New York, NY 10016, United States",0000-00-00 00:00:00,40.7433,-73.9772,0,55,
1638,The Up & Up,"116 MacDougal St, New York, NY 10012, United States",0000-00-00 00:00:00,40.7297,-74.0005,0,55,
1639,Bemelmans Bar,"35 E 76th St, New York, NY 10021, United States",2022-03-05 04:26:45,40.7744,-73.9631,0,55,"[{""text"":""Updated Venue"",""_id"":""497"",""createdAt"":""2022-03-05T12:26:44.892Z"",""user"":{""_id"":""497"",""name"":""Marilyn"",""avatar"":""|1007356237_1643229029.jpeg""}},{""text"":""Updated Venue"",""_id"":""547"",""createdAt"":""2022-03-05T12:26:10.015Z"",""user"":{""_id"":""547"",""name"":""Michael"",""avatar"":""|443890089_1646482863.jpeg""}}]"
1640,Juniper Bar,"237 W 35th St, New York, NY 10001, United States",0000-00-00 00:00:00,40.7523,-73.9914,0,55,
1641,Faces and Names Bar & Lounge,"159 W 54th St, New York, NY 10019, United States",0000-00-00 00:00:00,40.7636,-73.9809,0,55,
1642,Ophelia Lounge NYC,"3 Mitchell Pl 26th floor, New York, NY 10017, United States",0000-00-00 00:00:00,40.7534,-73.9662,0,55,
1643,Break Bar,"458 9th Ave, New York, NY 10018, United States",0000-00-00 00:00:00,40.7543,-73.9953,0,55,
1644,Easton's,"975 2nd Ave, New York, NY 10022, United States",0000-00-00 00:00:00,40.756,-73.9681,0,55,
1645,Barfly,"244 3rd Ave, New York, NY 10010, United States",0000-00-00 00:00:00,40.7371,-73.9846,0,55,
1646,Sweet & Vicious,"5 Spring St, New York, NY 10012, United States",0000-00-00 00:00:00,40.7213,-73.9943,0,55,
1647,The Three Monkeys,"236 W 54th St, New York, NY 10019, United States",0000-00-00 00:00:00,40.7641,-73.9831,0,55,
1648,Spring Lounge,"48 Spring St, New York, NY 10012, United States",0000-00-00 00:00:00,40.7219,-73.9964,0,55,
1649,169 Bar,"169 E Broadway, New York, NY 10002, United States",0000-00-00 00:00:00,40.7139,-73.9897,0,55,
1650,Ty Bar,"57 E 57th St, New York, NY 10022, United States",0000-00-00 00:00:00,40.7624,-73.971,0,55,
1651,Bar 54,"135 W 45th St, New York, NY 10036, United States",0000-00-00 00:00:00,40.7575,-73.9842,0,55,
1652,The Flatiron Room,"37 W 26th St, New York, NY 10010, United States",0000-00-00 00:00:00,40.7445,-73.9905,0,55,
1653,Vig Bar,"12 Spring St, New York, NY 10012, United States",0000-00-00 00:00:00,40.7212,-73.9946,0,55,
1654,Holiday Cocktail Lounge,"75 St Marks Pl, New York, NY 10003, United States",0000-00-00 00:00:00,40.728,-73.9857,0,55,
1655,The Wayland,"700 E 9th St, New York, NY 10009, United States",0000-00-00 00:00:00,40.7251,-73.9779,0,55,
1656,Old Town Bar,"45 E 18th St, New York, NY 10003, United States",0000-00-00 00:00:00,40.7376,-73.9892,0,55,
1657,Terraza New York,"Fifth Avenue Hotel, 230 5th Ave, New York, NY 10001, United Stat",0000-00-00 00:00:00,40.7441,-73.9883,0,55,
1658,Thyme Bar,"20 W 23rd St, Cellar, NY 10010, United States",0000-00-00 00:00:00,40.7417,-73.9906,0,55,
1659,Ada's Place,"517 W 38th St, New York, NY 10018, United States",0000-00-00 00:00:00,40.7576,-73.9981,0,55,
1660,The Rum House,"228 W 47th St, New York, NY 10036, United States",0000-00-00 00:00:00,40.7597,-73.9863,0,55,
1661,Broken Shaker at Freehand New York,"23 Lexington Ave, New York, NY 10010, United States",0000-00-00 00:00:00,40.7398,-73.9844,0,55,
1662,Tipsy Nomad,"37 E 28th St, New York, NY 10016, United States",0000-00-00 00:00:00,40.7437,-73.9847,0,55,
1663,Mother's Ruin,"18 Spring St, New York, NY 10012, United States",0000-00-00 00:00:00,40.7213,-73.995,0,55,
1664,Patent Pending,"49 W 27th St, New York, NY 10001, United States",0000-00-00 00:00:00,40.7453,-73.9903,0,55,
1665,Back pocket bar,"462 W 49th St, New York, NY 10019, United States",0000-00-00 00:00:00,40.7639,-73.992,0,55,
1666,Dear Irving on Hudson Rooftop Bar,"310 W 40th St, New York, NY 10018, United States",0000-00-00 00:00:00,40.7562,-73.9917,0,55,
1667,Legends,"6 W 33rd St, New York, NY 10001, United States",0000-00-00 00:00:00,40.748,-73.9858,0,55,
1668,The Ready Rooftop Bar,"112 E 11th St, New York, NY 10003, United States",0000-00-00 00:00:00,40.7315,-73.9895,0,55,
1669,Mission NYC,"229 W 28th St, New York, NY 10001, United States",0000-00-00 00:00:00,40.748,-73.9947,0,55,
1670,760 Club,"760 8th Ave, New York, NY 10036, United States",0000-00-00 00:00:00,40.7601,-73.9875,0,55,
1671,Pacha NYC,"618 W 46th St, New York, NY 10036, United States",0000-00-00 00:00:00,40.7636,-73.9976,0,55,
1672,Retroclubnyc,"9 E 45th St, New York, NY 10017, United States",0000-00-00 00:00:00,40.7552,-73.9784,0,55,
1673,Paradise Club,"20 Times Square, 701 7th Ave, New York, NY 10036, United States",2022-11-16 23:52:57,40.7593,-73.9841,0,55,"[{""text"":""Updated Venue"",""_id"":""205"",""createdAt"":""2022-11-17T07:52:56.558Z"",""user"":{""_id"":""205"",""name"":""Callum"",""avatar"":""|1141643216_1637940927.jpeg""}},{""text"":""Hello"",""user"":{""_id"":""928"",""name"":""Micky"",""avatar"":""|575212311_1666362179.png""},""createdAt"":""2022-10-21T14:24:11.580Z"",""_id"":""f51de879-a9ca-46d0-8339-6c8aa752d7c2""},{""text"":""Updated Venue"",""_id"":""928"",""createdAt"":""2022-10-21T14:23:55.430Z"",""user"":{""_id"":""928"",""name"":""Micky"",""avatar"":""|575212311_1666362179.png""}}]"
1674,Pyramid Club,"101 Avenue A, New York, NY 10009, United States",0000-00-00 00:00:00,40.7259,-73.984,0,55,
1675,Club 51,"629 W 51st St, New York, NY 10019, United States",0000-00-00 00:00:00,40.7675,-73.9956,0,55,
1676,TAO Downtown Nightclub,"369 W 16th St, New York, NY 10011, United States",0000-00-00 00:00:00,40.7423,-74.0041,0,55,
1677,Harbor NYC Rooftop,"621 W 46th St, New York, NY 10036, United States",0000-00-00 00:00:00,40.764,-73.9976,0,55,
